module,syllabusRef,level,text,optionA,optionB,optionC,optionD,correctAnswer,difficulty,subTopic,aiSourceRef,aiConfidence,status,reviewNote,points,sourceFile,rawJson
M3,M3.03.07,,15. What is the purpose of the porous plate grid structure in sintered nickel-cadmium cells?,To reduce internal resistance,To increase the weight of the battery,To provide mechanical strength,,,MEDIUM,,,,DRAFT,NEEDS_ANSWER — answer not provided in source; solve via Suntech corpus or admin review,1,3.5.docx,"{""raw"": ""15. What is the purpose of the porous plate grid structure in sintered nickel-cadmium cells?\n    a) To reduce internal resistance\n    b) To increase the weight of the battery\n    c) To provide mechanical strength\n    **Answer: a) To reduce internal resistance**"", ""question"": ""15. What is the purpose of the porous plate grid structure in sintered nickel-cadmium cells?"", ""options"": [""To reduce internal resistance"", ""To increase the weight of the battery"", ""To provide mechanical strength""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""3.5.docx"", ""source_module"": ""M3"", ""fmt"": ""docx"", ""module"": ""M3"", ""syllabusRef"": ""M3.03.07"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M3,M3.3.7(a),2,"17. During discharge, what happens to the electrolyte level in a nickel-cadmium battery?",It remains constant,It decreases significantly,It increases,,,MEDIUM,,,,DRAFT,NEEDS_ANSWER — answer not provided in source; solve via Suntech corpus or admin review,1,3.5.docx,"{""raw"": ""17. During discharge, what happens to the electrolyte level in a nickel-cadmium battery?\n    a) It remains constant\n    b) It decreases significantly\n    c) It increases\n    **Answer: c) It increases**"", ""question"": ""17. During discharge, what happens to the electrolyte level in a nickel-cadmium battery?"", ""options"": [""It remains constant"", ""It decreases significantly"", ""It increases""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""3.5.docx"", ""source_module"": ""M3"", ""fmt"": ""docx"", ""module"": ""M3"", ""syllabusRef"": ""M3.3.7(a)"", ""level"": 2, ""difficulty"": ""MEDIUM""}"
M3,M3.03.03,,19. In what type of applications do sealed lead acid (SLA) batteries perform well as compared to Ni-Cad batteries?,"Low voltage, full-discharge, high-cycle applications",Extended standby applications,Applications with high charging currents,,,MEDIUM,,,,DRAFT,NEEDS_ANSWER — answer not provided in source; solve via Suntech corpus or admin review,1,3.5.docx,"{""raw"": ""19. In what type of applications do sealed lead acid (SLA) batteries perform well as compared to Ni-Cad batteries?\n    a) Low voltage, full-discharge, high-cycle applications\n    b) Extended standby applications\n    c) Applications with high charging currents\n    **Answer: b) Extended standby applications**"", ""question"": ""19. In what type of applications do sealed lead acid (SLA) batteries perform well as compared to Ni-Cad batteries?"", ""options"": [""Low voltage, full-discharge, high-cycle applications"", ""Extended standby applications"", ""Applications with high charging currents""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""3.5.docx"", ""source_module"": ""M3"", ""fmt"": ""docx"", ""module"": ""M3"", ""syllabusRef"": ""M3.03.03"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M3,M3.03.03,,"20. What is the primary characteristic of Ni-Cad batteries in terms of their performance in low voltage, full-discharge, high-cycle applications?",They perform poorly,They perform exceptionally well,Their performance is similar to SLA batteries,,,MEDIUM,,,,DRAFT,NEEDS_ANSWER — answer not provided in source; solve via Suntech corpus or admin review,1,3.5.docx,"{""raw"": ""20. What is the primary characteristic of Ni-Cad batteries in terms of their performance in low voltage, full-discharge, high-cycle applications?\n    a) They perform poorly\n    b) They perform exceptionally well\n    c) Their performance is similar to SLA batteries\n    **Answer: b) They perform exceptionally well**\nCertainly! Here are 35 multiple-choice questions related to the topics of battery maintenance, safety precautions, thermocouples, and photo-cells, along with their solutions (a-c):\n**Battery Maintenance and Safety Precautions:**"", ""question"": ""20. What is the primary characteristic of Ni-Cad batteries in terms of their performance in low voltage, full-discharge, high-cycle applications?"", ""options"": [""They perform poorly"", ""They perform exceptionally well"", ""Their performance is similar to SLA batteries""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""3.5.docx"", ""source_module"": ""M3"", ""fmt"": ""docx"", ""module"": ""M3"", ""syllabusRef"": ""M3.03.03"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M3,M3.03.03,,2. Why is it important to maintain inter-cell connectors at proper torque values in Ni-Cad batteries?,To increase battery capacity,To prevent cell reversal,To reduce electrolyte spillage,,,MEDIUM,,,,DRAFT,NEEDS_ANSWER — answer not provided in source; solve via Suntech corpus or admin review,1,3.5.docx,"{""raw"": ""2. Why is it important to maintain inter-cell connectors at proper torque values in Ni-Cad batteries?\n   a) To increase battery capacity\n   b) To prevent cell reversal\n   c) To reduce electrolyte spillage\n   **Answer: b) To prevent cell reversal**"", ""question"": ""2. Why is it important to maintain inter-cell connectors at proper torque values in Ni-Cad batteries?"", ""options"": [""To increase battery capacity"", ""To prevent cell reversal"", ""To reduce electrolyte spillage""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""3.5.docx"", ""source_module"": ""M3"", ""fmt"": ""docx"", ""module"": ""M3"", ""syllabusRef"": ""M3.03.03"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M3,M3.03.03,,3. How should you clean cell tops and exposed sides of Ni-Cad batteries to avoid grounding paths?,Use a damp cloth,Use a potassium hydroxide solution,Use distilled water and dry them,,,MEDIUM,,,,DRAFT,NEEDS_ANSWER — answer not provided in source; solve via Suntech corpus or admin review,1,3.5.docx,"{""raw"": ""3. How should you clean cell tops and exposed sides of Ni-Cad batteries to avoid grounding paths?\n   a) Use a damp cloth\n   b) Use a potassium hydroxide solution\n   c) Use distilled water and dry them\n   **Answer: c) Use distilled water and dry them**"", ""question"": ""3. How should you clean cell tops and exposed sides of Ni-Cad batteries to avoid grounding paths?"", ""options"": [""Use a damp cloth"", ""Use a potassium hydroxide solution"", ""Use distilled water and dry them""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""3.5.docx"", ""source_module"": ""M3"", ""fmt"": ""docx"", ""module"": ""M3"", ""syllabusRef"": ""M3.03.03"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M3,M3.03.03,,"4. What is the purpose of wearing safety goggles, plastic gloves, and an apron when handling Ni-Cad batteries?",To prevent the battery from overheating,"To protect the eyes, skin, and clothes from caustic electrolyte",To enhance battery performance,,,MEDIUM,,,,DRAFT,NEEDS_ANSWER — answer not provided in source; solve via Suntech corpus or admin review,1,3.5.docx,"{""raw"": ""4. What is the purpose of wearing safety goggles, plastic gloves, and an apron when handling Ni-Cad batteries?\n   a) To prevent the battery from overheating\n   b) To protect the eyes, skin, and clothes from caustic electrolyte\n   c) To enhance battery performance\n   **Answer: b) To protect the eyes, skin, and clothes from caustic electrolyte**"", ""question"": ""4. What is the purpose of wearing safety goggles, plastic gloves, and an apron when handling Ni-Cad batteries?"", ""options"": [""To prevent the battery from overheating"", ""To protect the eyes, skin, and clothes from caustic electrolyte"", ""To enhance battery performance""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""3.5.docx"", ""source_module"": ""M3"", ""fmt"": ""docx"", ""module"": ""M3"", ""syllabusRef"": ""M3.03.03"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M3,M3.3.2,2,5. Under what conditions do explosive mixtures of hydrogen and oxygen develop in Ni-Cad cells?,During discharge,During normal charging,During overcharging,,,MEDIUM,,,,DRAFT,NEEDS_ANSWER — answer not provided in source; solve via Suntech corpus or admin review,1,3.5.docx,"{""raw"": ""5. Under what conditions do explosive mixtures of hydrogen and oxygen develop in Ni-Cad cells?\n   a) During discharge\n   b) During normal charging\n   c) During overcharging\n   **Answer: c) During overcharging**"", ""question"": ""5. Under what conditions do explosive mixtures of hydrogen and oxygen develop in Ni-Cad cells?"", ""options"": [""During discharge"", ""During normal charging"", ""During overcharging""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""3.5.docx"", ""source_module"": ""M3"", ""fmt"": ""docx"", ""module"": ""M3"", ""syllabusRef"": ""M3.3.2"", ""level"": 2, ""difficulty"": ""MEDIUM""}"
M3,M3.03.03,,6. What is the maximum allowable hydrogen concentration in the air in areas with Ni-Cad batteries to prevent explosions?,One percent by volume,Two percent by volume,Four percent by volume,,,MEDIUM,,,,DRAFT,NEEDS_ANSWER — answer not provided in source; solve via Suntech corpus or admin review,1,3.5.docx,"{""raw"": ""6. What is the maximum allowable hydrogen concentration in the air in areas with Ni-Cad batteries to prevent explosions?\n   a) One percent by volume\n   b) Two percent by volume\n   c) Four percent by volume\n   **Answer: a) One percent by volume**"", ""question"": ""6. What is the maximum allowable hydrogen concentration in the air in areas with Ni-Cad batteries to prevent explosions?"", ""options"": [""One percent by volume"", ""Two percent by volume"", ""Four percent by volume""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""3.5.docx"", ""source_module"": ""M3"", ""fmt"": ""docx"", ""module"": ""M3"", ""syllabusRef"": ""M3.03.03"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M3,M3.03.03,,7. Why is cell matching important when servicing Ni-Cad batteries?,To increase battery capacity,To prevent unbalance and cell reversal,To reduce the risk of voltage depression,,,MEDIUM,,,,DRAFT,NEEDS_ANSWER — answer not provided in source; solve via Suntech corpus or admin review,1,3.5.docx,"{""raw"": ""7. Why is cell matching important when servicing Ni-Cad batteries?\n   a) To increase battery capacity\n   b) To prevent unbalance and cell reversal\n   c) To reduce the risk of voltage depression\n   **Answer: b) To prevent unbalance and cell reversal**"", ""question"": ""7. Why is cell matching important when servicing Ni-Cad batteries?"", ""options"": [""To increase battery capacity"", ""To prevent unbalance and cell reversal"", ""To reduce the risk of voltage depression""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""3.5.docx"", ""source_module"": ""M3"", ""fmt"": ""docx"", ""module"": ""M3"", ""syllabusRef"": ""M3.03.03"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M3,M3.03.03,,8. What is the term for the undesirable characteristic in Ni-Cad batteries caused by constant overcharge and infrequent discharges?,Voltage depression,Memory effect,Cell reversal,,,MEDIUM,,,,DRAFT,NEEDS_ANSWER — answer not provided in source; solve via Suntech corpus or admin review,1,3.5.docx,"{""raw"": ""8. What is the term for the undesirable characteristic in Ni-Cad batteries caused by constant overcharge and infrequent discharges?\n   a) Voltage depression\n   b) Memory effect\n   c) Cell reversal\n   **Answer: a) Voltage depression**"", ""question"": ""8. What is the term for the undesirable characteristic in Ni-Cad batteries caused by constant overcharge and infrequent discharges?"", ""options"": [""Voltage depression"", ""Memory effect"", ""Cell reversal""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""3.5.docx"", ""source_module"": ""M3"", ""fmt"": ""docx"", ""module"": ""M3"", ""syllabusRef"": ""M3.03.03"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M3,M3.03.03,,9. How often should Ni-Cad batteries typically undergo deep cycle maintenance?,Monthly,Annually,As needed,,,MEDIUM,,,,DRAFT,NEEDS_ANSWER — answer not provided in source; solve via Suntech corpus or admin review,1,3.5.docx,"{""raw"": ""9. How often should Ni-Cad batteries typically undergo deep cycle maintenance?\n   a) Monthly\n   b) Annually\n   c) As needed\n   **Answer: b) Annually**"", ""question"": ""9. How often should Ni-Cad batteries typically undergo deep cycle maintenance?"", ""options"": [""Monthly"", ""Annually"", ""As needed""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""3.5.docx"", ""source_module"": ""M3"", ""fmt"": ""docx"", ""module"": ""M3"", ""syllabusRef"": ""M3.03.03"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M3,M3.03.03,,10. What type of batteries are inherently matched and do not require cell matching?,Nickel-cadmium (Ni-Cad) batteries,Lead-acid batteries,Sealed lead acid (SLA) batteries,,,MEDIUM,,,,DRAFT,NEEDS_ANSWER — answer not provided in source; solve via Suntech corpus or admin review,1,3.5.docx,"{""raw"": ""10. What type of batteries are inherently matched and do not require cell matching?\n    a) Nickel-cadmium (Ni-Cad) batteries\n    b) Lead-acid batteries\n    c) Sealed lead acid (SLA) batteries\n    **Answer: c) Sealed lead acid (SLA) batteries**\n**Thermocouples:**"", ""question"": ""10. What type of batteries are inherently matched and do not require cell matching?"", ""options"": [""Nickel-cadmium (Ni-Cad) batteries"", ""Lead-acid batteries"", ""Sealed lead acid (SLA) batteries""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""3.5.docx"", ""source_module"": ""M3"", ""fmt"": ""docx"", ""module"": ""M3"", ""syllabusRef"": ""M3.03.03"", ""level"": null, ""difficulty"": ""MEDIUM""}"
